order_id,user_id,restaurant_id,restaurant_name,driver_id,order_time,order_date,order_hour,is_weekend,is_ramadan_period,city,area,cuisine,item_name,quantity,unit_price_aed,delivery_fee_aed,total_price_aed,payment_method,delivery_distance_km,traffic_level,driver_vehicle,driver_availability,delivery_duration_mins,order_status,user_subscription,restaurant_health_score,order_quality_risk_score,churn_risk
ORD00717402,USR003344,RST00154,Masala Junction Al Barsha,DRV00480,2024-04-10 20:50:00,2024-04-10,20,0,0,Dubai,Al Barsha,Indian,Chicken Biryani,3,72.53,3,220.59,Apple Pay,3.38,Medium,Motorcycle,Available,24.3,Delivered,0,0.898,0.282,0
ORD00765204,USR008160,RST01475,Sisig Station Business Bay,DRV00417,2024-03-25 06:21:00,2024-03-25,6,0,1,Dubai,Business Bay,Filipino,Kare Kare,2,59.4,0,118.8,Apple Pay,4.15,Very High,Bicycle,Busy,59.1,Delivered,1,0.854,0.614,0
ORD00405274,USR011578,RST00651,Islamabad Grill Al Nahda,DRV02280,2024-05-09 13:18:00,2024-05-09,13,0,0,Sharjah,Al Nahda,Pakistani,Chapli Kebab,2,21.53,3,46.06,Debit Card,13.66,High,Motorcycle,Available,67.5,Delivered,0,0.369,0.621,0
ORD00700708,USR025151,RST00142,Namaste Kitchen Al Mushrif,DRV02611,2024-10-29 22:24:00,2024-10-29,22,0,0,Abu Dhabi,Al Mushrif,Indian,Mango Lassi,1,89.29,0,89.29,Debit Card,6.11,High,Motorcycle,Unavailable,36.8,Cancelled,1,0.555,0.427,0
ORD00541447,USR019000,RST00994,Desi Zaika Palm Jumeirah,DRV00284,2024-04-19 19:08:00,2024-04-19,19,1,0,Dubai,Palm Jumeirah,Pakistani,Sheer Khurma,3,132.82,3,401.46,Credit Card,13.93,Medium,Motorcycle,Available,55.2,Delivered,0,0.748,0.371,0
ORD00364855,USR001071,RST00146,Lotus Thai Business Bay,DRV02583,2024-08-06 19:36:00,2024-08-06,19,0,0,Dubai,Business Bay,Thai,Mango Sticky Rice,3,78.95,5,241.85,Credit Card,11.57,Medium,Motorcycle,Busy,51.3,Delivered,1,0.805,0.331,0
ORD00633072,USR025285,RST00484,Al Hamra Pakistani Shahama,DRV01433,2024-04-16 21:57:00,2024-04-16,21,0,0,Abu Dhabi,Shahama,Pakistani,Karahi Chicken,2,22.55,5,50.1,Apple Pay,13.9,Medium,Motorcycle,Busy,60.5,Cancelled,1,0.923,0.299,0
ORD00702889,USR015808,RST00357,Saffron Table Garhoud,DRV01034,2024-11-26 22:14:00,2024-11-26,22,0,0,Dubai,Garhoud,Indian,Palak Paneer,1,46.73,5,51.73,Apple Pay,6.45,Low,Motorcycle,Available,23.4,In Transit,1,0.71,0.177,0
ORD00181318,USR017671,RST01511,Adobo House Business Bay,DRV02924,2024-08-07 16:03:00,2024-08-07,16,0,0,Dubai,Business Bay,Filipino,Lechon Kawali,1,64.51,0,64.51,Credit Card,5.53,High,Motorcycle,Busy,41.4,Delivered,1,0.484,0.481,0
ORD00220663,USR021186,RST01664,Bombay Kitchen Silicon Oasis,DRV01754,2024-03-08 21:20:00,2024-03-08,21,1,0,Dubai,Silicon Oasis,Indian,Garlic Naan,1,28.74,5,33.74,Credit Card,1.9,Low,Motorcycle,Available,12.5,Delivered,1,0.596,0.325,0
ORD00383574,USR008467,RST00673,Masala Junction Al Majaz,DRV01423,2024-03-02 13:35:00,2024-03-02,13,1,0,Sharjah,Al Majaz,Indian,Samosa (2pcs),2,40.56,3,84.12,Apple Pay,8.8,Medium,Motorcycle,Unavailable,42.0,Delivered,0,0.714,0.32,0
ORD00560798,USR028040,RST01392,Smash & Stack Khalifa City,DRV00719,2024-01-26 12:06:00,2024-01-26,12,1,0,Abu Dhabi,Khalifa City,American,Onion Rings,3,67.03,5,206.09,Credit Card,11.34,High,Motorcycle,Available,54.7,Cancelled,0,0.689,0.466,1
ORD00115101,USR000992,RST00221,Bedouin Kitchen Muwaileh,DRV02214,2024-06-17 20:06:00,2024-06-17,20,0,0,Sharjah,Muwaileh,Arabic,Falafel Wrap,1,43.02,7,50.02,Debit Card,9.62,Medium,Motorcycle,Available,40.7,Delivered,1,0.482,0.454,0
ORD00540507,USR002355,RST01505,Al Hamra Pakistani Downtown,DRV00592,2024-09-07 17:04:00,2024-09-07,17,1,0,Dubai,Downtown,Pakistani,Seekh Kebab,1,93.17,7,100.17,Apple Pay,10.0,Low,Motorcycle,Unavailable,34.2,Cancelled,1,0.936,0.211,0
ORD00238392,USR009853,RST00165,Tagalog Tastes Al Jurf,DRV00354,2024-10-17 10:17:00,2024-10-17,10,0,0,Ajman,Al Jurf,Filipino,Sisig Rice Bowl,1,20.95,0,20.95,Apple Pay,1.14,High,Motorcycle,Available,16.2,Delivered,1,0.839,0.36,0
ORD00155066,USR027866,RST00877,Wok to Walk Downtown,DRV02389,2024-09-18 14:13:00,2024-09-18,14,0,0,Dubai,Downtown,Chinese,Kung Pao Chicken,3,103.22,3,312.66,Credit Card,13.79,Very High,Motorcycle,Available,85.6,Delivered,0,0.597,0.631,0
ORD00348829,USR019501,RST01002,Suhoor Lounge Oud Metha,DRV00750,2024-06-08 20:03:00,2024-06-08,20,1,0,Dubai,Oud Metha,Arabic,Jareesh,1,62.16,5,67.16,Credit Card,7.42,Medium,Motorcycle,Available,43.6,Delivered,1,0.923,0.293,0
ORD00063991,USR009661,RST00935,Babel Beirut DIFC,DRV01976,2024-09-21 22:55:00,2024-09-21,22,1,0,Dubai,DIFC,Lebanese,Shanklish Salad,1,169.38,7,176.38,Debit Card,3.11,Medium,Motorcycle,Available,19.2,Delivered,1,0.743,0.291,0
ORD00536738,USR014709,RST01236,Five Guys Kitchen Al Karamah,DRV00396,2024-04-17 21:40:00,2024-04-17,21,0,0,Abu Dhabi,Al Karamah,American,BBQ Chicken Wings,1,50.88,7,57.88,Credit Card,4.52,Medium,Bicycle,Busy,48.9,Delivered,0,0.685,0.435,0
ORD00145072,USR010542,RST00203,Chai & Spice Corniche,DRV01757,2024-06-14 22:03:00,2024-06-14,22,1,0,Abu Dhabi,Corniche,Indian,Chicken Biryani,1,136.83,5,141.83,Apple Pay,14.19,Very High,Motorcycle,Available,84.1,Delivered,1,0.858,0.59,0
ORD00527639,USR023264,RST01183,Golden Curry Marina,DRV01905,2024-01-11 19:24:00,2024-01-11,19,0,0,Dubai,Marina,Indian,Garlic Naan,2,155.72,7,318.44,Apple Pay,3.64,Low,Motorcycle,Unavailable,26.4,Delivered,1,0.747,0.228,1
ORD00036911,USR008376,RST00085,The Wing Co Al Khalidiyah,DRV00812,2024-05-17 12:47:00,2024-05-17,12,1,0,Abu Dhabi,Al Khalidiyah,American,Mac & Cheese,1,75.06,5,80.06,Debit Card,14.86,Low,Motorcycle,Busy,49.1,Delivered,1,0.646,0.277,0
ORD00119317,USR023494,RST00410,Al Safadi JLT,DRV02839,2024-03-10 10:25:00,2024-03-10,10,0,0,Dubai,JLT,Arabic,Dates & Karak,2,51.54,3,106.08,Credit Card,12.74,Medium,Motorcycle,Available,46.9,Delivered,0,0.882,0.254,1
ORD00142171,USR000033,RST00359,Smash & Stack Al Nahda,DRV02714,2024-07-02 21:40:00,2024-07-02,21,0,0,Sharjah,Al Nahda,American,Philly Cheesesteak,1,35.24,3,38.24,Credit Card,9.06,Medium,Motorcycle,Available,41.1,Delivered,1,0.523,0.36,0
ORD00157412,USR004156,RST01710,Burger District Al Reef,DRV02473,2024-09-29 13:19:00,2024-09-29,13,0,0,Abu Dhabi,Al Reef,American,BBQ Chicken Wings,1,38.82,7,45.82,Apple Pay,4.93,High,Motorcycle,Available,35.9,Delivered,0,0.877,0.457,0
ORD00178434,USR009342,RST00584,Mandi House Dubai Hills,DRV00644,2024-03-31 02:05:00,2024-03-31,2,0,1,Dubai,Dubai Hills,Arabic,Machboos,1,244.04,3,247.04,Apple Pay,4.85,High,Motorcycle,Available,33.6,Delivered,0,0.686,0.543,0
ORD00230684,USR025763,RST01112,Tagalog Tastes Downtown,DRV01828,2024-02-28 21:58:00,2024-02-28,21,0,0,Dubai,Downtown,Filipino,Lechon Kawali,1,157.55,5,162.55,In-App Wallet,9.58,Low,Bicycle,Unavailable,64.5,Delivered,0,0.9,0.248,0
ORD00324645,USR020499,RST00171,Royal Biryani House Al Barsha,DRV01862,2024-07-14 11:45:00,2024-07-14,11,0,0,Dubai,Al Barsha,Indian,Dal Makhani,1,68.09,0,68.09,Debit Card,10.21,High,Motorcycle,Busy,55.3,Delivered,1,0.581,0.497,0
ORD00318061,USR021279,RST01535,Haleem Express Al Taawun,DRV00004,2024-04-23 13:39:00,2024-04-23,13,0,0,Sharjah,Al Taawun,Pakistani,Nihari,2,28.88,5,62.76,In-App Wallet,3.1,High,Motorcycle,Busy,29.8,Delivered,1,0.896,0.384,0
ORD00577674,USR007240,RST01033,Masala Junction Mohammed Bin Zayed City,DRV00302,2024-04-18 10:41:00,2024-04-18,10,0,0,Abu Dhabi,Mohammed Bin Zayed City,Indian,Butter Chicken,1,34.5,5,39.5,Credit Card,9.76,Low,Motorcycle,Busy,42.0,In Transit,1,0.367,0.365,0
ORD00535271,USR028202,RST01937,Emirati Table Muwaileh,DRV01476,2024-07-10 09:12:00,2024-07-10,9,0,0,Sharjah,Muwaileh,Arabic,Falafel Wrap,3,32.3,5,101.9,Credit Card,13.0,High,Motorcycle,Available,67.1,Delivered,0,0.798,0.489,0
ORD00689145,USR021810,RST00137,Saffron Table Silicon Oasis,DRV02041,2024-02-25 12:46:00,2024-02-25,12,0,0,Dubai,Silicon Oasis,Indian,Chicken Tikka Masala,1,30.96,5,35.96,Credit Card,9.85,Medium,Motorcycle,Busy,44.9,Delivered,1,0.687,0.421,1
ORD00621884,USR005407,RST00405,All American Diner Discovery Gardens,DRV02977,2024-12-11 20:49:00,2024-12-11,20,0,0,Dubai,Discovery Gardens,American,Crispy Chicken Sandwich,4,22.46,7,96.84,Apple Pay,11.37,High,Motorcycle,Available,57.4,Delivered,0,0.868,0.419,0
ORD00339105,USR024280,RST00946,Delhi Darbar Al Furjan,DRV01632,2024-01-21 07:21:00,2024-01-21,7,0,0,Dubai,Al Furjan,Indian,Garlic Naan,1,89.33,0,89.33,Debit Card,12.23,High,Motorcycle,Busy,56.5,Cancelled,1,0.39,0.53,0
ORD00421207,USR027250,RST01820,Burger District Al Majaz,DRV00064,2024-04-13 15:16:00,2024-04-13,15,1,0,Sharjah,Al Majaz,American,Onion Rings,1,36.88,5,41.88,Debit Card,6.43,Medium,Motorcycle,Busy,32.5,Delivered,1,0.782,0.287,0
ORD00000739,USR006010,RST00813,Adobo House Palm Jumeirah,DRV02285,2024-11-08 09:09:00,2024-11-08,9,1,0,Dubai,Palm Jumeirah,Filipino,Lechon Kawali,2,93.56,3,190.12,Apple Pay,9.42,Medium,Motorcycle,Unavailable,48.1,Delivered,0,0.944,0.257,0
ORD00500484,USR017362,RST00030,Saffron Table JLT,DRV00216,2024-07-16 06:21:00,2024-07-16,6,0,0,Dubai,JLT,Indian,Butter Chicken,2,84.59,3,172.18,Apple Pay,10.4,Low,Motorcycle,Available,36.6,Delivered,1,0.512,0.386,0
ORD00289912,USR007358,RST00952,Peking House Sports City,DRV00560,2024-01-01 19:25:00,2024-01-01,19,0,0,Dubai,Sports City,Chinese,Peking Duck Wrap,1,57.59,5,62.59,Credit Card,2.37,High,Motorcycle,Busy,29.5,Delivered,0,0.75,0.427,0
ORD00565101,USR013778,RST00789,Namaste Kitchen Business Bay,DRV02878,2024-05-22 16:57:00,2024-05-22,16,0,0,Dubai,Business Bay,Indian,Lamb Rogan Josh,1,61.44,3,64.44,Credit Card,12.63,High,Motorcycle,Available,71.1,Delivered,1,0.993,0.411,0
ORD00315454,USR007942,RST01496,Taco Loco Al Jurf,DRV02488,2024-07-13 14:04:00,2024-07-13,14,1,0,Ajman,Al Jurf,Mexican,Chicken Burrito,1,37.28,5,42.28,In-App Wallet,6.01,Medium,Motorcycle,Available,29.2,Delivered,0,0.824,0.384,0
ORD00684408,USR016376,RST01278,Peshawar Wala Tourist Club Area,DRV01112,2024-06-01 19:46:00,2024-06-01,19,1,0,Abu Dhabi,Tourist Club Area,Pakistani,Paya Soup,4,48.16,0,192.64,Debit Card,14.25,Very High,Motorcycle,Available,82.4,Delivered,1,0.718,0.625,1
ORD00577792,USR013432,RST01512,Bombay Kitchen Al Raha Beach,DRV01542,2024-01-16 09:51:00,2024-01-16,9,0,0,Abu Dhabi,Al Raha Beach,Indian,Dal Makhani,1,143.38,7,150.38,Apple Pay,11.41,High,Motorcycle,Available,49.6,Delivered,1,0.834,0.396,0
ORD00396302,USR020708,RST01378,Bombay Kitchen Al Jurf,DRV01061,2024-03-10 15:14:00,2024-03-10,15,0,0,Ajman,Al Jurf,Indian,Samosa (2pcs),1,23.27,7,30.27,Credit Card,6.58,High,Motorcycle,Available,35.1,Delivered,0,0.846,0.435,0
ORD00109251,USR004147,RST01219,Burger District Downtown,DRV00227,2024-06-11 12:25:00,2024-06-11,12,0,0,Dubai,Downtown,American,Loaded Fries,1,200.04,7,207.04,Credit Card,11.14,High,Motorcycle,Unavailable,49.0,Delivered,0,0.927,0.337,0
ORD00542282,USR004757,RST00498,Adobo House Business Bay,DRV00099,2024-03-25 03:58:00,2024-03-25,3,0,1,Dubai,Business Bay,Filipino,Halo Halo,4,60.43,5,246.72,Credit Card,5.94,Very High,Motorcycle,Busy,48.9,Delivered,1,0.785,0.571,0
ORD00696058,USR005690,RST01505,Al Hamra Pakistani Downtown,DRV01025,2024-02-10 18:01:00,2024-02-10,18,1,0,Dubai,Downtown,Pakistani,Karahi Chicken,1,89.87,0,89.87,Credit Card,13.91,Low,Motorcycle,Available,50.3,Delivered,0,0.936,0.225,0
ORD00055500,USR017383,RST01926,Suhoor Lounge Al Taawun,DRV01437,2024-09-19 16:03:00,2024-09-19,16,0,0,Sharjah,Al Taawun,Arabic,Kabsa,3,30.22,0,90.66,Apple Pay,12.18,High,Motorcycle,Busy,55.2,Delivered,0,0.828,0.439,0
ORD00462214,USR010246,RST01021,Shake Shack Express Dubai Hills,DRV01660,2024-05-20 18:15:00,2024-05-20,18,0,0,Dubai,Dubai Hills,American,Philly Cheesesteak,1,182.09,7,189.09,Credit Card,6.44,High,Motorcycle,Available,35.0,Delivered,1,0.74,0.452,0
ORD00045909,USR012963,RST00779,Desi Zaika Shahama,DRV01905,2024-02-17 12:29:00,2024-02-17,12,1,0,Abu Dhabi,Shahama,Pakistani,Haleem,1,33.26,5,38.26,In-App Wallet,4.06,High,Motorcycle,Available,32.1,Delivered,1,0.482,0.439,0
ORD00443586,USR015773,RST00461,Mandi House Deira,DRV02438,2024-10-31 18:44:00,2024-10-31,18,0,0,Dubai,Deira,Arabic,Falafel Wrap,1,35.86,0,35.86,Credit Card,8.18,Medium,Motorcycle,Busy,36.2,Delivered,1,0.757,0.356,0
ORD00158241,USR006946,RST01871,Pasta Fresca Hamdan Street,DRV00949,2024-05-06 20:38:00,2024-05-06,20,0,0,Abu Dhabi,Hamdan Street,Italian,Penne Arrabbiata,1,73.16,3,76.16,In-App Wallet,4.35,High,Motorcycle,Available,36.4,Delivered,1,0.972,0.515,0
ORD00505118,USR015341,RST01450,Al Hamra Pakistani Downtown,DRV00830,2024-04-12 08:27:00,2024-04-12,8,1,0,Dubai,Downtown,Pakistani,Seekh Kebab,2,161.77,5,328.54,In-App Wallet,2.13,Medium,Motorcycle,Busy,24.6,Delivered,1,0.719,0.328,0
ORD00340116,USR014772,RST01295,All American Diner JLT,DRV00662,2024-02-15 19:36:00,2024-02-15,19,0,0,Dubai,JLT,American,Classic Smash Burger,3,52.1,7,163.3,Credit Card,1.72,Medium,Motorcycle,Available,24.5,Delivered,0,0.887,0.364,1
ORD00344101,USR029828,RST01904,Emirati Table Arabian Ranches,DRV02532,2024-09-03 13:34:00,2024-09-03,13,0,0,Dubai,Arabian Ranches,Arabic,Grilled Hammour,2,52.72,0,105.44,Credit Card,7.73,Medium,Motorcycle,Available,41.1,Delivered,0,0.776,0.33,0
ORD00385333,USR012444,RST01100,Adobo House Deira,DRV00342,2024-05-09 10:50:00,2024-05-09,10,0,0,Dubai,Deira,Filipino,Beef Caldereta,1,35.63,5,40.63,Debit Card,2.58,High,Motorcycle,Busy,27.2,In Transit,0,0.694,0.452,1
ORD00028291,USR024247,RST00923,Nonna Rosa Al Barsha,DRV02932,2024-08-16 20:01:00,2024-08-16,20,1,0,Dubai,Al Barsha,Italian,Penne Arrabbiata,1,95.99,0,95.99,In-App Wallet,7.33,Medium,Motorcycle,Available,38.3,In Transit,0,0.677,0.349,0
ORD00568429,USR011058,RST01661,Curry Leaf Al Nahda,DRV01278,2024-03-12 22:43:00,2024-03-12,22,0,1,Sharjah,Al Nahda,Indian,Chicken Biryani,1,32.32,5,37.32,Apple Pay,1.74,Very High,Motorcycle,Busy,18.2,Delivered,1,0.566,0.502,0
ORD00749414,USR013532,RST01437,Haleem Express Downtown,DRV01825,2024-05-15 14:43:00,2024-05-15,14,0,0,Dubai,Downtown,Pakistani,Karahi Chicken,3,158.71,5,481.13,Apple Pay,7.0,High,Motorcycle,Available,44.4,Delivered,0,0.798,0.429,0
ORD00471627,USR025957,RST00209,Mumbai Street Food Downtown,DRV00656,2024-03-16 01:50:00,2024-03-16,1,1,1,Dubai,Downtown,Indian,Lamb Rogan Josh,4,130.39,0,521.56,Debit Card,6.04,Low,Motorcycle,Busy,24.9,Delivered,1,0.696,0.276,0
ORD00441072,USR019405,RST00454,Shake Shack Express Al Barsha,DRV01198,2024-05-28 21:36:00,2024-05-28,21,0,0,Dubai,Al Barsha,American,Philly Cheesesteak,2,73.19,5,151.38,In-App Wallet,5.89,Medium,Motorcycle,Unavailable,38.0,Delivered,0,0.566,0.467,0
ORD00084770,USR022901,RST00241,Sarap Dito Al Jurf,DRV00835,2024-04-16 16:43:00,2024-04-16,16,0,0,Ajman,Al Jurf,Filipino,Chicken Adobo,2,29.2,7,65.4,In-App Wallet,13.64,Medium,Motorcycle,Busy,55.6,Delivered,1,0.934,0.313,1
ORD00501241,USR025410,RST00591,Curry Leaf Oud Metha,DRV02265,2024-01-22 14:37:00,2024-01-22,14,0,0,Dubai,Oud Metha,Indian,Palak Paneer,1,85.39,0,85.39,Credit Card,5.93,Medium,Motorcycle,Available,27.5,Delivered,1,0.743,0.29,0
ORD00649355,USR024511,RST00300,All American Diner Yas Island,DRV01931,2024-07-18 13:40:00,2024-07-18,13,0,0,Abu Dhabi,Yas Island,American,Onion Rings,1,126.05,3,129.05,Credit Card,12.07,Medium,Bicycle,Available,90.0,Delivered,0,0.754,0.39,0
ORD00276002,USR024556,RST00067,Golden Curry Marina,DRV02989,2024-02-11 14:23:00,2024-02-11,14,0,0,Dubai,Marina,Indian,Butter Chicken,1,105.69,7,112.69,Apple Pay,6.33,Very High,Motorcycle,Available,51.5,Delivered,0,0.898,0.498,1
ORD00057818,USR026069,RST01917,Dumpling Republic Al Barsha,DRV02437,2024-06-19 12:26:00,2024-06-19,12,0,0,Dubai,Al Barsha,Chinese,Fried Rice Special,1,79.74,5,84.74,Credit Card,12.94,Low,Motorcycle,Available,41.7,Delivered,1,0.798,0.157,0
ORD00267676,USR015273,RST00467,Byblos on the Sea Al Jurf,DRV01345,2024-02-11 21:59:00,2024-02-11,21,0,0,Ajman,Al Jurf,Lebanese,Kafta Wrap,1,30.49,0,30.49,In-App Wallet,5.49,Medium,Motorcycle,Unavailable,29.3,Delivered,1,0.732,0.325,0
ORD00601801,USR028490,RST00604,Pampanga Kitchen Mirdif,DRV01309,2024-01-23 20:16:00,2024-01-23,20,0,0,Dubai,Mirdif,Filipino,Longganisa Rice,2,47.64,5,100.28,Credit Card,10.46,Low,Motorcycle,Available,35.7,Delivered,0,0.551,0.267,0
ORD00605223,USR022545,RST00223,Green Valley Pakistani Al Rashidiya,DRV02410,2024-04-12 18:59:00,2024-04-12,18,1,0,Ajman,Al Rashidiya,Pakistani,Sheer Khurma,2,18.59,5,42.18,Apple Pay,9.59,Very High,Motorcycle,Available,63.9,Delivered,0,0.586,0.688,1
ORD00622024,USR001720,RST01097,Arabian Nights Kitchen Al Nuaimiya,DRV00228,2024-08-18 21:49:00,2024-08-18,21,0,0,Ajman,Al Nuaimiya,Arabic,Kabsa,1,34.43,3,37.43,Credit Card,13.67,Medium,Bicycle,Busy,90.0,Delivered,1,0.636,0.407,0
ORD00073828,USR007936,RST01994,Shawarma Station Garhoud,DRV00218,2024-05-05 06:25:00,2024-05-05,6,0,0,Dubai,Garhoud,Arabic,Mixed Grill,3,69.81,3,212.43,Apple Pay,8.97,High,Motorcycle,Available,50.3,Delivered,1,0.719,0.465,1
ORD00318753,USR027573,RST01059,Chai & Spice Marina,DRV01682,2024-06-14 10:51:00,2024-06-14,10,1,0,Dubai,Marina,Indian,Dal Makhani,1,124.39,0,124.39,In-App Wallet,12.87,Low,Bicycle,Busy,80.0,Delivered,1,0.673,0.371,0
ORD00140364,USR015339,RST00024,Mumbai Street Food Dubai Hills,DRV00124,2024-08-16 11:47:00,2024-08-16,11,1,0,Dubai,Dubai Hills,Indian,Butter Chicken,1,96.71,3,99.71,Credit Card,1.08,Medium,Bicycle,Available,25.8,Delivered,1,0.887,0.348,0
ORD00451284,USR012699,RST00421,Burger District Discovery Gardens,DRV02649,2024-09-05 09:55:00,2024-09-05,9,0,0,Dubai,Discovery Gardens,American,Nashville Hot Tenders,1,47.87,0,47.87,Credit Card,8.36,Low,Motorcycle,Available,23.9,Delivered,1,0.802,0.138,0
ORD00021863,USR002177,RST00639,Leila Restaurant Deira,DRV00175,2024-01-12 17:57:00,2024-01-12,17,1,0,Dubai,Deira,Lebanese,Baba Ghanoush,2,24.73,3,52.46,Credit Card,9.13,Medium,Motorcycle,Available,44.8,Delivered,1,0.722,0.351,1
ORD00134898,USR024652,RST00534,La Cucina Jumeirah Village Circle,DRV02085,2024-06-15 22:13:00,2024-06-15,22,1,0,Dubai,Jumeirah Village Circle,Italian,Tiramisu,4,69.68,3,281.72,In-App Wallet,2.22,Medium,Motorcycle,Available,19.2,Delivered,1,0.607,0.388,0
ORD00350757,USR014633,RST01195,Noodle Bar Shanghai JLT,DRV00888,2024-01-13 19:43:00,2024-01-13,19,1,0,Dubai,JLT,Chinese,Sweet & Sour Pork,2,79.17,0,158.34,Debit Card,13.9,High,Motorcycle,Available,61.7,Delivered,1,0.474,0.485,0
ORD00462310,USR002217,RST00439,Golden Curry Business Bay,DRV02921,2024-02-17 20:26:00,2024-02-17,20,1,0,Dubai,Business Bay,Indian,Dal Makhani,1,70.55,3,73.55,Credit Card,10.36,Medium,Motorcycle,Busy,39.7,Delivered,0,0.6,0.32,0
ORD00660892,USR027253,RST00413,Royal Biryani House Al Mushrif,DRV00017,2024-04-07 17:10:00,2024-04-07,17,0,1,Abu Dhabi,Al Mushrif,Indian,Mango Lassi,3,66.34,5,204.02,Apple Pay,9.37,Medium,Motorcycle,Busy,37.9,Delivered,1,0.475,0.387,0
ORD00040749,USR021913,RST00760,Golden Curry Muwaileh,DRV00883,2024-06-02 20:18:00,2024-06-02,20,0,0,Sharjah,Muwaileh,Indian,Mango Lassi,4,40.87,5,168.48,Credit Card,6.8,Medium,Motorcycle,Busy,38.4,Delivered,1,0.673,0.248,0
ORD00718852,USR014503,RST00342,Adobo House Muwaileh,DRV00926,2024-10-31 22:30:00,2024-10-31,22,0,0,Sharjah,Muwaileh,Filipino,Sisig Rice Bowl,1,18.36,5,23.36,Credit Card,9.83,Very High,Bicycle,Available,90.0,Delivered,1,0.704,0.605,0
ORD00573317,USR001227,RST01404,Tokyo Kitchen Oud Metha,DRV02516,2024-08-29 15:02:00,2024-08-29,15,0,0,Dubai,Oud Metha,Japanese,Tonkotsu Ramen,2,116.76,3,236.52,Apple Pay,11.69,Medium,Motorcycle,Busy,49.5,Delivered,1,0.498,0.443,0
ORD00653960,USR027990,RST01192,Burger District Oud Metha,DRV02560,2024-04-20 13:54:00,2024-04-20,13,1,0,Dubai,Oud Metha,American,Beef Hot Dog,1,60.44,0,60.44,Credit Card,13.73,High,Motorcycle,Available,67.5,Delivered,1,0.872,0.35,1
ORD00084271,USR017909,RST00843,Haleem Express Dubai Hills,DRV01889,2024-06-05 11:23:00,2024-06-05,11,0,0,Dubai,Dubai Hills,Pakistani,Mutton Biryani,3,150.07,0,450.21,Apple Pay,8.23,Medium,Motorcycle,Busy,40.5,Delivered,0,0.573,0.406,0
ORD00303570,USR020922,RST00705,BBQ Smokehouse Al Reem Island,DRV01679,2024-08-04 08:16:00,2024-08-04,8,0,0,Abu Dhabi,Al Reem Island,American,Mac & Cheese,2,68.43,5,141.86,Credit Card,12.68,Low,Motorcycle,Available,42.5,Delivered,0,0.887,0.322,0
ORD00752773,USR026205,RST01112,Tagalog Tastes Downtown,DRV02401,2024-03-12 18:38:00,2024-03-12,18,0,1,Dubai,Downtown,Filipino,Kare Kare,2,118.4,5,241.8,In-App Wallet,10.59,Very High,Motorcycle,Busy,66.6,Cancelled,0,0.9,0.562,0
ORD00256263,USR024168,RST01772,BBQ Tonight Al Nuaimiya,DRV00591,2024-02-17 19:14:00,2024-02-17,19,1,0,Ajman,Al Nuaimiya,Pakistani,Sheer Khurma,2,29.46,3,61.92,Credit Card,3.52,Low,Motorcycle,Available,15.1,Delivered,1,0.509,0.327,0
ORD00656866,USR000458,RST00632,Shawarma Station DIFC,DRV02969,2024-01-25 19:07:00,2024-01-25,19,0,0,Dubai,DIFC,Arabic,Kabsa,2,149.67,5,304.34,In-App Wallet,4.81,Medium,Motorcycle,Available,36.2,Delivered,0,0.456,0.432,0
ORD00763057,USR017321,RST00886,Sawadee Kitchen Mohammed Bin Zayed City,DRV01498,2024-05-31 23:51:00,2024-05-31,23,1,0,Abu Dhabi,Mohammed Bin Zayed City,Thai,Tom Yum Soup,2,30.79,5,66.58,Credit Card,1.43,Low,Motorcycle,Available,22.5,In Transit,1,0.886,0.266,0
ORD00619341,USR004907,RST01764,Lutong Bahay Al Nahda Dubai,DRV02040,2024-07-07 07:32:00,2024-07-07,7,0,0,Dubai,Al Nahda Dubai,Filipino,Longganisa Rice,1,32.58,5,37.58,Credit Card,6.12,High,Motorcycle,Available,43.8,Delivered,1,0.832,0.568,0
ORD00134496,USR009701,RST01801,Peshawar Wala Dubai Hills,DRV01062,2024-10-07 19:04:00,2024-10-07,19,0,0,Dubai,Dubai Hills,Pakistani,Paya Soup,1,139.77,0,139.77,In-App Wallet,2.98,High,Bicycle,Busy,37.5,Delivered,1,0.69,0.424,0
ORD00337031,USR013251,RST01805,Haleem Express JLT,DRV01817,2024-11-29 15:43:00,2024-11-29,15,1,0,Dubai,JLT,Pakistani,Chapli Kebab,2,74.56,5,154.12,Apple Pay,13.47,Very High,Bicycle,Busy,90.0,Cancelled,0,0.614,0.519,0
ORD00544786,USR007236,RST00951,Nihari House Al Rashidiya,DRV00154,2024-09-01 22:14:00,2024-09-01,22,0,0,Ajman,Al Rashidiya,Pakistani,Haleem,1,22.27,7,29.27,Apple Pay,9.81,Medium,Motorcycle,Busy,47.1,Delivered,0,0.75,0.377,0
ORD00143358,USR010286,RST01701,Dumpling Republic Arabian Ranches,DRV02133,2024-10-30 11:45:00,2024-10-30,11,0,0,Dubai,Arabian Ranches,Chinese,Peking Duck Wrap,1,76.84,5,81.84,In-App Wallet,7.77,Medium,Motorcycle,Available,36.5,Delivered,1,0.617,0.366,0
ORD00588818,USR009183,RST00412,Nihari House JLT,DRV00352,2024-06-09 17:42:00,2024-06-09,17,0,0,Dubai,JLT,Pakistani,Aloo Gosht,3,55.4,0,166.2,Credit Card,6.9,High,Motorcycle,Available,35.3,Delivered,0,0.514,0.498,1
